county,year,varname,value_b2
Benton,2017,Public(rank),87
Benton,2018,Weekly Price(rank),18
Benton,2018,TotCapacity(rank),16
Benton,2018,AvgCapacity(rank),51
Benton,2018,CCCShare(rank),51
Benton,2018,HRShare(rank),82
Benton,2018,Public(rank),84
Benton,2019,Weekly Price(rank),16
Benton,2019,TotCapacity(rank),16
Benton,2019,AvgCapacity(rank),48
Benton,2019,CCCShare(rank),50
Benton,2019,HRShare(rank),80
Benton,2019,Public(rank),85
Benton,2020,Weekly Price(rank),18
Benton,2020,TotCapacity(rank),16
Benton,2020,AvgCapacity(rank),50
Benton,2020,CCCShare(rank),57
Benton,2020,HRShare(rank),80
Benton,2020,Public(rank),79
Benton,2021,Weekly Price(rank),20
Benton,2021,TotCapacity(rank),17
Benton,2021,AvgCapacity(rank),55
Benton,2021,CCCShare(rank),57
Benton,2021,HRShare(rank),84
Benton,2021,Public(rank),79
Benton,2022,Weekly Price(rank),22
Benton,2022,TotCapacity(rank),18
Benton,2022,AvgCapacity(rank),72
Benton,2022,CCCShare(rank),54
Benton,2022,HRShare(rank),86
Benton,2022,Public(rank),72.5
Big Stone,2012,Weekly Price(rank),78
Big Stone,2012,TotCapacity(rank),82
Big Stone,2012,AvgCapacity(rank),83
Big Stone,2012,CCCShare(rank),79.5
Big Stone,2012,HRShare(rank),44
Big Stone,2012,Public(rank),12.5
Big Stone,2013,Weekly Price(rank),76
Big Stone,2013,TotCapacity(rank),82
Big Stone,2013,AvgCapacity(rank),84
Big Stone,2013,CCCShare(rank),80
Big Stone,2013,HRShare(rank),13
Big Stone,2013,Public(rank),10
Big Stone,2014,Weekly Price(rank),75
Big Stone,2014,TotCapacity(rank),82
Big Stone,2014,AvgCapacity(rank),81
Big Stone,2014,CCCShare(rank),80.5
Big Stone,2014,HRShare(rank),36
Big Stone,2014,Public(rank),23
Big Stone,2015,Weekly Price(rank),80
Big Stone,2015,TotCapacity(rank),82
Big Stone,2015,AvgCapacity(rank),83
Big Stone,2015,CCCShare(rank),79.5
Big Stone,2015,HRShare(rank),45.5
Big Stone,2015,Public(rank),26
Big Stone,2016,Weekly Price(rank),79
Big Stone,2016,TotCapacity(rank),83
Big Stone,2016,AvgCapacity(rank),79
Big Stone,2016,CCCShare(rank),79.5
Big Stone,2016,HRShare(rank),36
Big Stone,2016,Public(rank),9.5
Big Stone,2017,Weekly Price(rank),79
Big Stone,2017,TotCapacity(rank),82
Big Stone,2017,AvgCapacity(rank),86
Big Stone,2017,CCCShare(rank),79.5
Big Stone,2017,HRShare(rank),72
Big Stone,2017,Public(rank),31.5
Big Stone,2018,Weekly Price(rank),77
Big Stone,2018,TotCapacity(rank),81
Big Stone,2018,AvgCapacity(rank),85
Big Stone,2018,CCCShare(rank),79.5
Big Stone,2018,HRShare(rank),77.5
Big Stone,2018,Public(rank),45.5
Big Stone,2019,Weekly Price(rank),75
Big Stone,2019,TotCapacity(rank),82
Big Stone,2019,AvgCapacity(rank),84
Big Stone,2019,CCCShare(rank),79
Big Stone,2019,HRShare(rank),57.5
Big Stone,2019,Public(rank),46
Big Stone,2020,Weekly Price(rank),76
Big Stone,2020,TotCapacity(rank),80
Big Stone,2020,AvgCapacity(rank),84
Big Stone,2020,CCCShare(rank),80.5
Big Stone,2020,HRShare(rank),58.5
Big Stone,2020,Public(rank),39.5
Big Stone,2021,Weekly Price(rank),74
Big Stone,2021,TotCapacity(rank),82
Big Stone,2021,AvgCapacity(rank),82
Big Stone,2021,CCCShare(rank),81
Big Stone,2021,HRShare(rank),57
Big Stone,2021,Public(rank),39
Big Stone,2022,Weekly Price(rank),77
Big Stone,2022,TotCapacity(rank),81
Big Stone,2022,AvgCapacity(rank),78
Big Stone,2022,CCCShare(rank),83
Big Stone,2022,HRShare(rank),57.5
Big Stone,2022,Public(rank),49
Blue Earth,2012,Weekly Price(rank),21
Blue Earth,2012,TotCapacity(rank),13
Blue Earth,2012,AvgCapacity(rank),14
Blue Earth,2012,CCCShare(rank),14
Blue Earth,2012,HRShare(rank),44
Blue Earth,2012,Public(rank),63.5
Blue Earth,2013,Weekly Price(rank),22
Blue Earth,2013,TotCapacity(rank),13
Blue Earth,2013,AvgCapacity(rank),14
Blue Earth,2013,CCCShare(rank),15
Blue Earth,2013,HRShare(rank),58
Blue Earth,2013,Public(rank),60
Blue Earth,2014,Weekly Price(rank),17
Blue Earth,2014,TotCapacity(rank),13
Blue Earth,2014,AvgCapacity(rank),11
Blue Earth,2014,CCCShare(rank),12
Blue Earth,2014,HRShare(rank),63
Blue Earth,2014,Public(rank),78
Blue Earth,2015,Weekly Price(rank),18
Blue Earth,2015,TotCapacity(rank),13
Blue Earth,2015,AvgCapacity(rank),7
Blue Earth,2015,CCCShare(rank),11
Blue Earth,2015,HRShare(rank),65
Blue Earth,2015,Public(rank),78
Blue Earth,2016,Weekly Price(rank),16
Blue Earth,2016,TotCapacity(rank),13
Blue Earth,2016,AvgCapacity(rank),7
Blue Earth,2016,CCCShare(rank),11
Blue Earth,2016,HRShare(rank),67
Blue Earth,2016,Public(rank),67
Blue Earth,2017,Weekly Price(rank),25
Blue Earth,2017,TotCapacity(rank),12
Blue Earth,2017,AvgCapacity(rank),6
Blue Earth,2017,CCCShare(rank),11
Blue Earth,2017,HRShare(rank),56
Blue Earth,2017,Public(rank),50
Blue Earth,2018,Weekly Price(rank),25
Blue Earth,2018,TotCapacity(rank),13
Blue Earth,2018,AvgCapacity(rank),7
Blue Earth,2018,CCCShare(rank),10
Blue Earth,2018,HRShare(rank),56
Blue Earth,2018,Public(rank),44
Blue Earth,2019,Weekly Price(rank),26
Blue Earth,2019,TotCapacity(rank),12
Blue Earth,2019,AvgCapacity(rank),6
Blue Earth,2019,CCCShare(rank),10
Blue Earth,2019,HRShare(rank),60
Blue Earth,2019,Public(rank),39
Blue Earth,2020,Weekly Price(rank),24
Blue Earth,2020,TotCapacity(rank),12
Blue Earth,2020,AvgCapacity(rank),5
Blue Earth,2020,CCCShare(rank),6
Blue Earth,2020,HRShare(rank),55
Blue Earth,2020,Public(rank),44
Blue Earth,2021,Weekly Price(rank),22
Blue Earth,2021,TotCapacity(rank),12
Blue Earth,2021,AvgCapacity(rank),5
Blue Earth,2021,CCCShare(rank),7
Blue Earth,2021,HRShare(rank),65
Blue Earth,2021,Public(rank),50.5
Blue Earth,2022,Weekly Price(rank),17
Blue Earth,2022,TotCapacity(rank),13
Blue Earth,2022,AvgCapacity(rank),9
Blue Earth,2022,CCCShare(rank),7
Blue Earth,2022,HRShare(rank),82
Blue Earth,2022,Public(rank),60
Brown,2012,Weekly Price(rank),51
Brown,2012,TotCapacity(rank),28
Brown,2012,AvgCapacity(rank),37
Brown,2012,CCCShare(rank),34
Brown,2012,HRShare(rank),44
Brown,2012,Public(rank),59
Brown,2013,Weekly Price(rank),50
Brown,2013,TotCapacity(rank),30
Brown,2013,AvgCapacity(rank),43
Brown,2013,CCCShare(rank),43
Brown,2013,HRShare(rank),71
Brown,2013,Public(rank),70
Brown,2014,Weekly Price(rank),50
Brown,2014,TotCapacity(rank),30
Brown,2014,AvgCapacity(rank),36
Brown,2014,CCCShare(rank),46
Brown,2014,HRShare(rank),46.5
Brown,2014,Public(rank),48
Brown,2015,Weekly Price(rank),53
Brown,2015,TotCapacity(rank),31
Brown,2015,AvgCapacity(rank),26
Brown,2015,CCCShare(rank),43
Brown,2015,HRShare(rank),44
Brown,2015,Public(rank),40
Brown,2016,Weekly Price(rank),46
Brown,2016,TotCapacity(rank),28
Brown,2016,AvgCapacity(rank),25
Brown,2016,CCCShare(rank),45
Brown,2016,HRShare(rank),31
Brown,2016,Public(rank),56
Brown,2017,Weekly Price(rank),56
Brown,2017,TotCapacity(rank),28
Brown,2017,AvgCapacity(rank),27
Brown,2017,CCCShare(rank),50
Brown,2017,HRShare(rank),29
Brown,2017,Public(rank),47
Brown,2018,Weekly Price(rank),41
Brown,2018,TotCapacity(rank),28
Brown,2018,AvgCapacity(rank),37
Brown,2018,CCCShare(rank),46
Brown,2018,HRShare(rank),52.5
Brown,2018,Public(rank),61
Brown,2019,Weekly Price(rank),40
Brown,2019,TotCapacity(rank),33
Brown,2019,AvgCapacity(rank),36
Brown,2019,CCCShare(rank),39
Brown,2019,HRShare(rank),59
Brown,2019,Public(rank),72
Brown,2020,Weekly Price(rank),44
Brown,2020,TotCapacity(rank),31
Brown,2020,AvgCapacity(rank),35
Brown,2020,CCCShare(rank),45
Brown,2020,HRShare(rank),77
Brown,2020,Public(rank),67
Brown,2021,Weekly Price(rank),43
Brown,2021,TotCapacity(rank),30
Brown,2021,AvgCapacity(rank),27
Brown,2021,CCCShare(rank),30
Brown,2021,HRShare(rank),80
Brown,2021,Public(rank),62
Brown,2022,Weekly Price(rank),38
Brown,2022,TotCapacity(rank),32
Brown,2022,AvgCapacity(rank),33
Brown,2022,CCCShare(rank),36
Brown,2022,HRShare(rank),85
Brown,2022,Public(rank),78
Carlton,2012,Weekly Price(rank),22
Carlton,2012,TotCapacity(rank),38
Carlton,2012,AvgCapacity(rank),18
Carlton,2012,CCCShare(rank),19
Carlton,2012,HRShare(rank),44
Carlton,2012,Public(rank),63.5
Carlton,2013,Weekly Price(rank),24
Carlton,2013,TotCapacity(rank),37
Carlton,2013,AvgCapacity(rank),17
Carlton,2013,CCCShare(rank),13
Carlton,2013,HRShare(rank),43
Carlton,2013,Public(rank),66
Carlton,2014,Weekly Price(rank),35
Carlton,2014,TotCapacity(rank),35
Carlton,2014,AvgCapacity(rank),15
Carlton,2014,CCCShare(rank),14
Carlton,2014,HRShare(rank),10
Carlton,2014,Public(rank),15
Carlton,2015,Weekly Price(rank),35
Carlton,2015,TotCapacity(rank),34
Carlton,2015,AvgCapacity(rank),8
Carlton,2015,CCCShare(rank),13
Carlton,2015,HRShare(rank),7
Carlton,2015,Public(rank),21
Carlton,2016,Weekly Price(rank),22
Carlton,2016,TotCapacity(rank),34
Carlton,2016,AvgCapacity(rank),14
Carlton,2016,CCCShare(rank),14
Carlton,2016,HRShare(rank),7
Carlton,2016,Public(rank),30
Carlton,2017,Weekly Price(rank),34
Carlton,2017,TotCapacity(rank),33
Carlton,2017,AvgCapacity(rank),14
Carlton,2017,CCCShare(rank),14
Carlton,2017,HRShare(rank),4
Carlton,2017,Public(rank),11.5
Carlton,2018,Weekly Price(rank),47
Carlton,2018,TotCapacity(rank),29
Carlton,2018,AvgCapacity(rank),9
Carlton,2018,CCCShare(rank),16
Carlton,2018,HRShare(rank),6
Carlton,2018,Public(rank),9
Carlton,2019,Weekly Price(rank),58
Carlton,2019,TotCapacity(rank),29
Carlton,2019,AvgCapacity(rank),10
Carlton,2019,CCCShare(rank),19
Carlton,2019,HRShare(rank),3
Carlton,2019,Public(rank),7
Carlton,2020,Weekly Price(rank),48
Carlton,2020,TotCapacity(rank),32
Carlton,2020,AvgCapacity(rank),11
Carlton,2020,CCCShare(rank),20.5
Carlton,2020,HRShare(rank),7
Carlton,2020,Public(rank),13
Carlton,2021,Weekly Price(rank),39
Carlton,2021,TotCapacity(rank),32
Carlton,2021,AvgCapacity(rank),15
Carlton,2021,CCCShare(rank),17
Carlton,2021,HRShare(rank),6
Carlton,2021,Public(rank),15
Carlton,2022,Weekly Price(rank),24
Carlton,2022,TotCapacity(rank),28
Carlton,2022,AvgCapacity(rank),16
Carlton,2022,CCCShare(rank),12
Carlton,2022,HRShare(rank),9
Carlton,2022,Public(rank),29.5
Carver,2012,Weekly Price(rank),4
Carver,2012,TotCapacity(rank),11
Carver,2012,AvgCapacity(rank),12
Carver,2012,CCCShare(rank),8
Carver,2012,HRShare(rank),44
Carver,2012,Public(rank),79
Carver,2013,Weekly Price(rank),4
Carver,2013,TotCapacity(rank),11
Carver,2013,AvgCapacity(rank),9
Carver,2013,CCCShare(rank),6
Carver,2013,HRShare(rank),46
Carver,2013,Public(rank),77
Carver,2014,Weekly Price(rank),6
Carver,2014,TotCapacity(rank),11
Carver,2014,AvgCapacity(rank),5
Carver,2014,CCCShare(rank),5
Carver,2014,HRShare(rank),53.5
Carver,2014,Public(rank),65
Carver,2015,Weekly Price(rank),4
Carver,2015,TotCapacity(rank),11
Carver,2015,AvgCapacity(rank),5
Carver,2015,CCCShare(rank),3
Carver,2015,HRShare(rank),54
Carver,2015,Public(rank),71
Carver,2016,Weekly Price(rank),3
Carver,2016,TotCapacity(rank),11
Carver,2016,AvgCapacity(rank),4
Carver,2016,CCCShare(rank),3
Carver,2016,HRShare(rank),57
Carver,2016,Public(rank),76
Carver,2017,Weekly Price(rank),4
Carver,2017,TotCapacity(rank),11
Carver,2017,AvgCapacity(rank),2
Carver,2017,CCCShare(rank),3
Carver,2017,HRShare(rank),62
Carver,2017,Public(rank),80
Carver,2018,Weekly Price(rank),4
Carver,2018,TotCapacity(rank),11
Carver,2018,AvgCapacity(rank),2
Carver,2018,CCCShare(rank),4
Carver,2018,HRShare(rank),60
Carver,2018,Public(rank),71
Carver,2019,Weekly Price(rank),4
Carver,2019,TotCapacity(rank),11
Carver,2019,AvgCapacity(rank),2
Carver,2019,CCCShare(rank),4
Carver,2019,HRShare(rank),46
Carver,2019,Public(rank),64.5
Carver,2020,Weekly Price(rank),3
Carver,2020,TotCapacity(rank),11
Carver,2020,AvgCapacity(rank),2
Carver,2020,CCCShare(rank),4
Carver,2020,HRShare(rank),50
Carver,2020,Public(rank),81
Carver,2021,Weekly Price(rank),3
Carver,2021,TotCapacity(rank),11
Carver,2021,AvgCapacity(rank),2
Carver,2021,CCCShare(rank),3
Carver,2021,HRShare(rank),68
Carver,2021,Public(rank),83
Carver,2022,Weekly Price(rank),4
Carver,2022,TotCapacity(rank),11
Carver,2022,AvgCapacity(rank),2
Carver,2022,CCCShare(rank),3
Carver,2022,HRShare(rank),63
Carver,2022,Public(rank),54
Cass,2012,Weekly Price(rank),61
Cass,2012,TotCapacity(rank),32
Cass,2012,AvgCapacity(rank),3
Cass,2012,CCCShare(rank),45
Cass,2012,HRShare(rank),44
Cass,2012,Public(rank),6
Cass,2013,Weekly Price(rank),64
Cass,2013,TotCapacity(rank),35
Cass,2013,AvgCapacity(rank),5
Cass,2013,CCCShare(rank),45
Cass,2013,HRShare(rank),5
Cass,2013,Public(rank),5
Cass,2014,Weekly Price(rank),51
Cass,2014,TotCapacity(rank),36
Cass,2014,AvgCapacity(rank),9
Cass,2014,CCCShare(rank),56
Cass,2014,HRShare(rank),9
Cass,2014,Public(rank),6.5
Cass,2015,Weekly Price(rank),56
Cass,2015,TotCapacity(rank),42
Cass,2015,AvgCapacity(rank),43
Cass,2015,CCCShare(rank),53.5
Cass,2015,HRShare(rank),6
Cass,2015,Public(rank),4
Cass,2016,Weekly Price(rank),76
Cass,2016,TotCapacity(rank),44
Cass,2016,AvgCapacity(rank),41
Cass,2016,CCCShare(rank),70
Cass,2016,HRShare(rank),2
Cass,2016,Public(rank),5
Cass,2017,Weekly Price(rank),65
Cass,2017,TotCapacity(rank),40
Cass,2017,AvgCapacity(rank),35
Cass,2017,CCCShare(rank),57
Cass,2017,HRShare(rank),2
Cass,2017,Public(rank),4
Cass,2018,Weekly Price(rank),61
Cass,2018,TotCapacity(rank),39
Cass,2018,AvgCapacity(rank),27
Cass,2018,CCCShare(rank),34
Cass,2018,HRShare(rank),3
Cass,2018,Public(rank),4
Cass,2019,Weekly Price(rank),65
Cass,2019,TotCapacity(rank),46
Cass,2019,AvgCapacity(rank),39
Cass,2019,CCCShare(rank),35
Cass,2019,HRShare(rank),2
Cass,2019,Public(rank),6
Cass,2020,Weekly Price(rank),64
Cass,2020,TotCapacity(rank),46
Cass,2020,AvgCapacity(rank),33
Cass,2020,CCCShare(rank),27.5
Cass,2020,HRShare(rank),2
Cass,2020,Public(rank),4
Cass,2021,Weekly Price(rank),61
Cass,2021,TotCapacity(rank),42
Cass,2021,AvgCapacity(rank),35
Cass,2021,CCCShare(rank),35
Cass,2021,HRShare(rank),5
Cass,2021,Public(rank),4
Cass,2022,Weekly Price(rank),72
Cass,2022,TotCapacity(rank),46
Cass,2022,AvgCapacity(rank),55
Cass,2022,CCCShare(rank),35
Cass,2022,HRShare(rank),12
Cass,2022,Public(rank),3
Chippewa,2012,Weekly Price(rank),67
Chippewa,2012,TotCapacity(rank),59
Chippewa,2012,AvgCapacity(rank),38
