year,adj_supply_any,totcost_any,quality_premium,county,share_hr,access_index
2018,.35378274,224.79556,1.3944558,Anoka,.43513098,-.12613817
2018,.3283501,225.93874,1.3880439,Anoka,.42189401,-.17553554
2018,.14749876,164.36787,1.4885114,Anoka,.032463428,-.66874838
2018,.72073191,191.29459,1.7641361,Anoka,.15999033,-.059228666
2018,.27636275,239.55626,1.2634604,Anoka,.1616198,-.68935895
2018,.25271922,240.67926,1.2501594,Anoka,.078119613,-.84597111
2018,.55796397,235.3214,1.2735498,Anoka,.28539711,-.21594402
2018,.46009946,261.80804,1.188236,Anoka,.29643467,-.41006187
2018,.57623863,241.64351,1.2314465,Anoka,.28657937,-.22575836
2018,.61561,236.58369,1.4641496,Anoka,.4393948,.070853382
2018,.22166155,303.90857,1.4774033,Anoka,.65703166,-.26375112
2018,.48223951,191.14088,1.4395293,Anoka,.34595695,.0077880248
2018,.58504075,243.32336,1.3694927,Anoka,.41826034,-.020952126
2018,.50934613,238.5636,1.378491,Anoka,.42520559,-.059089888
2018,.48784906,232.99908,1.1967282,Anoka,.27078396,-.29337308
2018,.62740803,192.80661,1.4406552,Anoka,.49553385,.36740625
2018,.63600487,260.58429,1.3974016,Anoka,.47577211,.037438381
2018,.7448526,267.32941,1.3239989,Anoka,.40400684,-.0030822356
2018,.78084219,149.51218,.75283533,Anoka,.32671958,.44478723
2018,.63594216,250.84793,1.2554092,Anoka,.3129172,-.17104666
2018,.53362006,200.12033,1.6253994,Anoka,.39379337,.089111462
2018,.5169307,219.17296,1.4021188,Anoka,.3064425,-.1482951
2018,.02843805,210.83649,1.152728,Anoka,1.0583937e-09,-1.0406762
2018,.71448791,232.09113,1.4803271,Anoka,.5975337,.4285655
2018,.32439929,238.95248,1.5411006,Anoka,.5342232,-.064009987
2018,.51328212,241.27487,1.4230082,Anoka,.45981455,-.01404261
2018,.20772243,206.98094,1.405841,Anoka,.68097919,.19990842
2018,.48624977,190.22241,1.5121909,Anoka,.16671029,-.26230928
2018,.43926144,170.39233,1.9497478,Anoka,.012511609,-.45530125
2018,.78779584,205.47411,1.4985477,Anoka,.50761729,.47807136
2018,.68344724,207.53993,1.3681985,Anoka,.41199529,.2232267
2018,.22674055,152.75159,1.4951462,Anoka,.35923013,-.035493881
2018,.45186386,216.08669,1.5875504,Anoka,.40280643,-.045442868
2018,.29978925,244.65207,1.1096718,Anoka,.28999689,-.4915466
2018,.62186825,246.16702,1.2765914,Anoka,.39816236,-.030720374
2018,.44188285,240.40398,1.3194391,Anoka,.39723238,-.17364483
2018,.63144207,230.67654,1.2380486,Anoka,.26286387,-.16140263
2018,.59052366,200.86063,.87526166,Anoka,1.7917543e-26,-.47199363
2018,.57682431,234.19058,1.4378211,Anoka,.55253303,.22105278
2018,.3984783,248.6156,1.4597074,Anoka,.47190103,-.13549505
2018,.19855234,230.59349,1.2878996,Anoka,.063392818,-.87352264
2018,.55492133,293.53299,1.3151449,Anoka,.47077286,-.19522466
2018,.79547346,198.45598,.85591346,Anoka,2.1179090e-10,-.27022824
2018,.55883074,239.78941,1.4900906,Anoka,.50053555,.098265462
2018,.41551289,210.80899,1.3890018,Anoka,.32105938,-.18214728
2018,.36665943,239.76558,1.3517479,Anoka,.37638131,-.27314109
2018,.45127392,244.11377,1.394431,Anoka,.48265651,-.049234968
2018,.17931303,132.06691,1.4748629,Anoka,.30136278,-.075618021
2018,.27015567,235.84187,1.3229578,Anoka,.26100177,-.52416408
2018,.36791515,220.90817,1.3845264,Anoka,.4602026,-.056466568
2018,.26375771,206.77054,1.4410329,Anoka,.56874496,.078980066
2018,.39883655,249.35437,1.4305465,Anoka,.4590812,-.15839371
2018,.33658233,213.61504,1.4973193,Anoka,.4308947,-.098030396
2018,.83484393,203.26088,1.4427277,Anoka,.30844778,.22302571
2018,.45225865,265.18884,1.3617089,Anoka,.44347817,-.20464116
2018,.24705693,157.64871,1.1824788,Anoka,.014103307,-.57404184
2018,.42517799,186.21947,1.4445091,Anoka,.46828637,.16668668
2018,.38322887,256.10733,1.1716895,Anoka,.31895319,-.42087537
2018,.29287195,301.80859,1.2847718,Anoka,.550152,-.35367504
2018,.28127116,241.87851,1.2482793,Anoka,.1141259,-.76897681
2018,.24340026,191.57513,.89294851,Anoka,.00028266685,-.75271475
2018,.22836834,201.53745,1.6100447,Anoka,.19645301,-.50764185
2018,.25325564,173.56224,1.0442942,Anoka,7.4219771e-12,-.66229916
2018,.49667665,234.41011,1.3914676,Anoka,.44229269,-.025554622
2018,.39046478,185.29564,1.60648,Anoka,.10520589,-.42455888
2018,.82028323,162.79955,.8619799,Anoka,.1454322,.1401066
2018,.31058511,238.71584,1.5440663,Anoka,.539074,-.068278395
2018,.40009207,201.05634,1.2941124,Anoka,.3185688,-.15614922
2018,.30982676,243.94586,1.2374256,Anoka,.13230231,-.72356796
2018,.61844063,259.42126,1.3051645,Anoka,.38557693,-.11353017
2018,.8433544,224.6868,1.5138087,Anoka,.42821619,.31955022
2018,.40842861,293.20587,1.2744926,Anoka,.45937505,-.34784153
2018,.39594853,248.56796,1.455245,Anoka,.47037897,-.13999553
2018,.51425982,181.07312,.98914379,Anoka,.0018740487,-.45038608
2018,.29435775,242.5024,1.2468086,Anoka,.12904961,-.7364732
2018,.34515709,308.69791,1.2727224,Anoka,.5372473,-.35623625
2018,.27736107,242.57626,1.2397248,Anoka,.10210215,-.79442978
2018,.80759621,225.37247,1.4366808,Anoka,.43643826,.29589266
2018,.27138323,238.74843,1.2637078,Anoka,.14308892,-.71907306
2018,.27118158,238.30476,1.2693274,Anoka,.15903555,-.69251728
2018,.49000874,238.77838,1.4970374,Anoka,.5280115,.081371397
2018,.36573762,245.41742,1.3532962,Anoka,.45929658,-.17103209
2018,.3304742,226.78978,1.3351589,Anoka,.57288492,.056757897
2018,.60808873,221.50302,1.5690085,Anoka,.41025421,.087034941
2018,.38769749,247.79968,1.2171254,Anoka,.2490408,-.48747271
2018,.32122883,226.98201,1.0703752,Anoka,.2975544,-.37973815
2018,.23895147,205.93517,1.4286482,Anoka,.63261944,.15873075
2018,.29608199,242.54701,1.2452217,Anoka,.11816279,-.75195438
2018,.42735094,232.74069,1.5751945,Anoka,.53599662,.062781572
2018,.43851534,233.1769,1.1804479,Anoka,.27338687,-.33608505
2018,.67175204,208.51926,1.2986579,Anoka,.48142233,.31557035
2018,.37386763,205.04456,1.3684242,Anoka,.25362661,-.29937476
2018,.27857354,239.38593,1.6601826,Anoka,.51864445,-.13281246
2018,.040790394,133.19257,.7487812,Anoka,.43874756,.003349324
2018,.46401849,254.11107,1.1903305,Anoka,.33465242,-.3122392
2018,.69714618,197.75441,1.4463406,Anoka,.25435704,.035870869
2018,.25158015,237.0909,1.2665695,Anoka,.1215607,-.76338762
2018,.41676095,210.95856,1.5858711,Anoka,.4058201,-.050206404
2018,.54648817,172.37645,1.3105444,Anoka,.48958561,.37546012
2018,.39739066,304.1185,1.2899972,Anoka,.52193016,-.31058425
2018,.53222597,262.92035,1.5271894,Anoka,.57667577,.086693726
2018,.28289536,239.81543,1.2641176,Anoka,.16867499,-.67350852
2018,.2381468,235.52191,1.2905728,Anoka,.18584572,-.66908264
2018,.49360076,246.31638,1.1765424,Anoka,.28066009,-.3330844
2018,.4280453,242.4774,1.1528805,Anoka,.31063271,-.33024159
2018,.54072207,207.21359,.95091122,Anoka,.0019252254,-.54419243
2018,.45624179,207.28381,1.5577115,Anoka,.39207032,-.018101731
2018,.41403165,295.0571,1.2844467,Anoka,.47858736,-.32122099
2018,.49772787,287.74039,1.3613427,Anoka,.53991574,-.11498649
2018,.53111553,235.64644,1.2514564,Anoka,.27571818,-.25743201
2018,.36313879,239.70009,1.5206466,Anoka,.5069291,-.073654093
2018,.50445431,225.02142,1.4944197,Anoka,.35144114,-.1166435
2018,.20962107,176.39629,1.7524179,Anoka,.031945333,-.66624027
2018,.44667506,199.07117,.83847684,Anoka,5.3110152e-06,-.59783214
2018,.33067322,160.40079,1.2081447,Anoka,.03396745,-.47784436
2018,.47704026,238.94621,1.4965824,Anoka,.52673578,.066554822
2018,.72347057,202.46449,1.4351811,Anoka,.49941844,.41909847
2018,.95540285,225.69234,1.4500394,Anoka,.44723567,.44883487
2018,.44206014,250.10316,1.1914965,Anoka,.48762229,-.077271648
2018,.43181935,250.51649,1.1897303,Anoka,.49032751,-.08448711
2018,.70071054,211.47318,1.3702651,Anoka,.44017503,.2651732
2018,.37379313,240.41115,1.5345428,Anoka,.52872437,-.033153653
2018,.38218978,213.11261,1.4667068,Anoka,.4655053,.00039838254
2018,.36554697,247.48871,1.4195994,Anoka,.46074393,-.17835678
2018,.50926685,201.01183,1.6106039,Anoka,.4066861,.082385466
2018,.45737812,223.30411,1.501945,Anoka,.34000656,-.17043102
2018,.54829115,245.21075,1.3000617,Anoka,.35765398,-.15772903
2018,.54953396,180.55402,.99044394,Anoka,.002598254,-.41405964
2018,.35105199,203.82449,1.574326,Anoka,.42220426,-.053640161
2018,.58215833,195.03931,1.5104783,Anoka,.34272379,.07814759
2018,.78417039,199.9368,1.4397569,Anoka,.54245728,.55383688
2018,.37703145,210.66136,1.5736672,Anoka,.39511606,-.10245848
2018,.50877637,200.95506,1.1820432,Anoka,.22649193,-.19727997
2018,.47187561,182.28531,.94967151,Anoka,1.8187963e-17,-.49825978
2018,.52991259,237.52826,1.2248259,Anoka,.2766085,-.26570421
2018,.000054574481,101.59483,.75864327,Anoka,.60252595,.36269405
2018,.52861279,262.51251,1.2967666,Anoka,.38633016,-.21003191
2018,.34886643,182.2321,1.4982206,Anoka,.30812848,-.13469087
2018,.32515946,209.1792,1.3793117,Anoka,.30808055,-.27902907
2018,.26953331,313.89948,1.3140384,Anoka,.60188353,-.35000196
2018,.61802042,226.60191,1.5218767,Anoka,.41910836,.086896032
2018,.62919915,198.2964,1.4341921,Anoka,.25363937,-.030976228
2018,.39091522,249.84447,1.483181,Anoka,.47607276,-.14164032
2018,.56872958,193.56967,1.4630778,Anoka,.34159335,.070552483
2018,.39106917,246.79471,1.4270942,Anoka,.48419547,-.11507075
2018,.84322476,215.32088,1.541944,Anoka,.465253,.41933843
2018,.63164729,201.39435,.86839044,Anoka,3.8551449e-23,-.43611678
2018,.46597627,246.32584,1.422277,Anoka,.4567579,-.085739978
2018,.31133875,299.84665,1.235536,Anoka,.47513515,-.44392636
2018,.1541712,206.45815,.86377501,Anoka,7.3657027e-16,-.90373296
2018,.50244796,269.66144,1.4808128,Anoka,.57169437,.020670716
2018,.18128535,312.12228,1.6367607,Anoka,.71900165,-.24248518
2018,.31029272,234.16267,1.4011315,Anoka,.51179892,-.090206586
2018,.51087517,216.97911,1.5383865,Anoka,.41163158,.019152643
2018,.4688018,174.99042,1.3209912,Anoka,.45180851,.2326721
2018,.78219169,229.66432,1.4164037,Anoka,.4417693,.26104182
2018,.373236,236.05844,1.5495089,Anoka,.51969409,-.027941177
2018,.62948924,205.54605,1.4932777,Anoka,.52101642,.35110116
2018,.75852829,211.39032,1.4763644,Anoka,.55230051,.49328962
2018,.48775163,176.75517,1.0334448,Anoka,1.1075607e-06,-.45839798
2018,.37320888,96.701576,1.0557026,Anoka,.52502638,.61219066
2018,.70561928,201.12328,.85864997,Anoka,1.6056873e-16,-.36600035
2018,.7971015,206.90373,1.4769863,Anoka,.53623712,.52464199
2018,.26396236,238.83026,1.5520672,Anoka,.59952807,-.018456021
2018,.20923819,231.04611,1.2868594,Anoka,.077169143,-.84425771
2018,.46522158,237.12498,1.5128928,Anoka,.52144188,.055596139
2018,.91336137,226.85768,1.4502784,Anoka,.51536125,.51005626
2018,.42639229,219.20869,1.4704136,Anoka,.61223972,.24149373
2018,.55776536,236.22823,1.5229607,Anoka,.53974789,.17423591
2018,.59798169,175.87573,1.9209113,Anoka,.051729705,-.27153057
2018,.24986885,195.9818,.86005735,Anoka,8.2104663e-08,-.76711023
2018,.55588549,242.73607,1.370016,Anoka,.41752362,-.046582911
2018,.40548229,195.12459,1.322759,Anoka,.10215107,-.45987886
2018,.23621073,196.0114,1.171316,Anoka,.02844901,-.73584187
2018,.76088804,210.25537,1.4089885,Anoka,.52774173,.46254474
2018,.84868848,207.96133,1.3678728,Anoka,.4937411,.50197971
2018,.64016992,239.92526,1.2693211,Anoka,.46537694,.11886951
2018,.44471747,238.25099,1.4457653,Anoka,.45651281,-.069303766
2018,.71219832,216.16725,1.4399059,Anoka,.50310075,.35217947
2018,.54792684,195.58585,1.5080757,Anoka,.36071867,.071699485
2018,.35477766,209.99937,1.5822998,Anoka,.39348361,-.12271272
2018,.58210772,192.28915,1.5936611,Anoka,.15724251,-.19709539
2018,.64921892,204.399,1.5035013,Anoka,.49121472,.32845581
2018,.46341398,253.64168,1.3789349,Anoka,.45100141,-.13022627
2018,.079488061,156.89604,.97746992,Anoka,.32999516,-.23675777
2018,.38473266,235.67267,1.5067188,Anoka,.45022735,-.12322264
2018,.31758064,214.81042,1.7041316,Anoka,.39520049,-.17650492
2018,.71126461,204.18294,1.5000551,Anoka,.50434732,.40758386
2018,.31676772,232.78926,1.5877239,Anoka,.52724582,-.053992372
2018,.27610794,239.77309,1.2608544,Anoka,.15488991,-.7010169
2018,.47095463,258.6297,1.4236925,Anoka,.46466529,-.12462965
2018,.27015567,235.84187,1.3229578,Anoka,.26100177,-.52416408
2018,.42940733,295.24802,1.2917838,Anoka,.48506156,-.29772696
2018,.57226765,198.55276,1.0892816,Anoka,.13764052,-.26506129
2018,.44689244,251.20795,1.5479691,Anoka,.50129265,-.056579381
2018,.44263813,240.55515,1.4890584,Anoka,.50379598,-.0083556818
2018,.050621923,160.34839,1.0937866,Anoka,.000013036798,-.79106832
2018,.41579375,240.15758,1.446671,Anoka,.4666087,-.089226507
2018,.45561713,294.34274,1.3020344,Anoka,.48730397,-.26573616
2018,.48366764,111.88331,1.000433,Anoka,.4710919,.56257015
2018,.40907556,288.82001,1.3179229,Anoka,.47225073,-.30738312
2018,.88123089,227.24995,1.4466392,Anoka,.50117773,.45635822
2018,.29777741,302.60373,1.2337027,Anoka,.50105566,-.42885646
2018,.57108134,247.00285,1.4846115,Anoka,.44881436,-.0032492031
2018,.44596422,187.24202,1.2796288,Anoka,.29632995,-.085282445
2018,.55300844,282.62033,1.2908915,Anoka,.41030049,-.24131225
2018,.59423131,195.47624,1.5084904,Anoka,.251454,-.054142293
2018,1.0403556,224.49478,1.4056985,Anoka,.56477118,.71566588
2018,.21931997,156.04788,1.4085126,Anoka,.43209159,.055651199
2018,.44529501,236.5945,1.5394907,Anoka,.53007007,.052826282
2018,.57537889,266.83911,1.264671,Anoka,.37975597,-.19629456
2018,.47608256,268.39532,1.3031539,Anoka,.39982483,-.26469669
2018,.49226081,280.83368,1.3952402,Anoka,.54230475,-.085055441
2018,.64698339,230.10616,1.4973811,Anoka,.41898802,.097792186
2018,.57149273,194.3213,1.3345966,Anoka,.37255019,.11772902
2018,.4670631,185.47763,1.4602504,Anoka,.52745402,.30082047
2018,.51587147,243.4299,1.5153687,Anoka,.49773112,.037402608
2018,.4811973,184.56802,1.5502226,Anoka,.12531514,-.30557612
2018,.37938139,302.34573,1.2901696,Anoka,.52844238,-.30921745
2018,.89678699,230.97963,1.4399701,Anoka,.57105398,.56230569
2018,.72485852,202.53934,1.4428087,Anoka,.50598496,.4302358
2018,.541713,224.15892,1.4123867,Anoka,.47599024,.11513015
2018,.60114682,194.77547,1.5281421,Anoka,.26615152,-.021729989
2018,.90044349,230.57623,1.4399821,Anoka,.56520045,.55846167
2018,.40532017,170.71146,1.9258052,Anoka,.016420692,-.48229378
2018,.15349679,227.31723,.95060414,Anoka,.0043101721,-.99225783
2018,.7619037,209.38014,1.3177469,Anoka,.47286469,.38234946
2018,.35590833,292.95621,1.2884841,Anoka,.48927408,-.34924874
2018,.38966542,248.04932,1.4528652,Anoka,.47457501,-.13698733
2018,.60949183,275.62415,1.3151559,Anoka,.42026597,-.14153293
2018,.5393889,267.40518,1.2541533,Anoka,.37289464,-.24301876
2018,.29241773,196.92932,1.5006951,Anoka,.24302,-.35487893
2018,.54852933,267.26953,1.257126,Anoka,.37479079,-.23095079
2018,.3630307,294.46832,1.4166975,Anoka,.59981227,-.17803685
2018,.42776957,268.638,1.2197392,Anoka,.34669265,-.39319265
2018,.49927557,253.15367,1.4014925,Anoka,.45800087,-.083761401
2018,.35915077,235.0983,1.5537328,Anoka,.51907665,-.037662219
2018,.18468402,236.86035,1.6021016,Anoka,.59652781,-.0880059
2018,.21246411,157.89621,1.1856966,Anoka,.0084766401,-.61610556
2018,.40307283,237.37416,1.5522162,Anoka,.52836639,.0073288679
2018,.49851146,227.48447,1.523851,Anoka,.42140657,-.024835551
2018,.40053532,223.07848,1.3875791,Anoka,.47480363,-.013284515
2018,.28481618,242.00391,1.0953499,Anoka,.28758436,-.49722448
2018,.52628267,190.21234,1.538643,Anoka,.18698122,-.19354402
2018,.28373244,241.99637,1.0940347,Anoka,.28628096,-.50022101
2018,.29354554,189.72838,.96395135,Anoka,9.6333213e-07,-.69807947
2018,.33055452,242.32179,1.1137321,Anoka,.29690731,-.44161242
2018,.60803908,243.67004,1.2490871,Anoka,.29126492,-.19806585
2018,.14346413,141.33655,1.2659642,Anoka,.39406282,-.0072641573
