county,year,varname,value_b2
Benton,2014,rank_quality_premium,61
Benton,2015,rank_adj_supply_any,41
Benton,2015,rank_adj_supply_ccc,31
Benton,2015,rank_adj_supply_hr,28
Benton,2015,rank_adj_supply_public,73
Benton,2015,rank_totcost_any,71
Benton,2015,rank_totcost_ccc,64
Benton,2015,rank_totcost_hr,60
Benton,2015,rank_totcost_public,42
Benton,2015,rank_quality_premium,64
Benton,2016,rank_adj_supply_any,30
Benton,2016,rank_adj_supply_ccc,35
Benton,2016,rank_adj_supply_hr,42
Benton,2016,rank_adj_supply_public,52
Benton,2016,rank_totcost_any,70
Benton,2016,rank_totcost_ccc,51
Benton,2016,rank_totcost_hr,56
Benton,2016,rank_totcost_public,30
Benton,2016,rank_quality_premium,42
Benton,2017,rank_adj_supply_any,26
Benton,2017,rank_adj_supply_ccc,24
Benton,2017,rank_adj_supply_hr,41
Benton,2017,rank_adj_supply_public,79
Benton,2017,rank_totcost_any,74
Benton,2017,rank_totcost_ccc,19
Benton,2017,rank_totcost_hr,60
Benton,2017,rank_totcost_public,25
Benton,2017,rank_quality_premium,60
Benton,2018,rank_adj_supply_any,28
Benton,2018,rank_adj_supply_ccc,20
Benton,2018,rank_adj_supply_hr,28
Benton,2018,rank_adj_supply_public,77
Benton,2018,rank_totcost_any,75
Benton,2018,rank_totcost_ccc,65
Benton,2018,rank_totcost_hr,72
Benton,2018,rank_totcost_public,44
Benton,2018,rank_quality_premium,67
Benton,2019,rank_adj_supply_any,49
Benton,2019,rank_adj_supply_ccc,34
Benton,2019,rank_adj_supply_hr,32
Benton,2019,rank_adj_supply_public,81
Benton,2019,rank_totcost_any,75
Benton,2019,rank_totcost_ccc,67
Benton,2019,rank_totcost_hr,70
Benton,2019,rank_totcost_public,61
Benton,2019,rank_quality_premium,68
Benton,2020,rank_adj_supply_any,34
Benton,2020,rank_adj_supply_ccc,25
Benton,2020,rank_adj_supply_hr,33
Benton,2020,rank_adj_supply_public,76
Benton,2020,rank_totcost_any,73
Benton,2020,rank_totcost_ccc,66
Benton,2020,rank_totcost_hr,73
Benton,2020,rank_totcost_public,45
Benton,2020,rank_quality_premium,69
Benton,2021,rank_adj_supply_any,30
Benton,2021,rank_adj_supply_ccc,26
Benton,2021,rank_adj_supply_hr,32
Benton,2021,rank_adj_supply_public,70
Benton,2021,rank_totcost_any,74
Benton,2021,rank_totcost_ccc,70
Benton,2021,rank_totcost_hr,76
Benton,2021,rank_totcost_public,35
Benton,2021,rank_quality_premium,79
Benton,2022,rank_adj_supply_any,40
Benton,2022,rank_adj_supply_ccc,53
Benton,2022,rank_adj_supply_hr,73
Benton,2022,rank_adj_supply_public,57
Benton,2022,rank_totcost_any,71
Benton,2022,rank_totcost_ccc,72
Benton,2022,rank_totcost_hr,73
Benton,2022,rank_totcost_public,29
Benton,2022,rank_quality_premium,72
Big Stone,2012,rank_adj_supply_any,52
Big Stone,2012,rank_adj_supply_ccc,79
Big Stone,2012,rank_adj_supply_hr,
Big Stone,2012,rank_adj_supply_public,24
Big Stone,2012,rank_totcost_any,6
Big Stone,2012,rank_totcost_ccc,71
Big Stone,2012,rank_totcost_hr,
Big Stone,2012,rank_totcost_public,47
Big Stone,2012,rank_quality_premium,
Big Stone,2013,rank_adj_supply_any,48
Big Stone,2013,rank_adj_supply_ccc,79
Big Stone,2013,rank_adj_supply_hr,49
Big Stone,2013,rank_adj_supply_public,28
Big Stone,2013,rank_totcost_any,6
Big Stone,2013,rank_totcost_ccc,14
Big Stone,2013,rank_totcost_hr,7
Big Stone,2013,rank_totcost_public,28
Big Stone,2013,rank_quality_premium,14
Big Stone,2014,rank_adj_supply_any,49
Big Stone,2014,rank_adj_supply_ccc,79
Big Stone,2014,rank_adj_supply_hr,62
Big Stone,2014,rank_adj_supply_public,47
Big Stone,2014,rank_totcost_any,20
Big Stone,2014,rank_totcost_ccc,10
Big Stone,2014,rank_totcost_hr,11
Big Stone,2014,rank_totcost_public,54
Big Stone,2014,rank_quality_premium,18
Big Stone,2015,rank_adj_supply_any,44
Big Stone,2015,rank_adj_supply_ccc,77
Big Stone,2015,rank_adj_supply_hr,66
Big Stone,2015,rank_adj_supply_public,43
Big Stone,2015,rank_totcost_any,12
Big Stone,2015,rank_totcost_ccc,11
Big Stone,2015,rank_totcost_hr,14
Big Stone,2015,rank_totcost_public,57
Big Stone,2015,rank_quality_premium,30
Big Stone,2016,rank_adj_supply_any,75
Big Stone,2016,rank_adj_supply_ccc,67
Big Stone,2016,rank_adj_supply_hr,76
Big Stone,2016,rank_adj_supply_public,84.5
Big Stone,2016,rank_totcost_any,10
Big Stone,2016,rank_totcost_ccc,78
Big Stone,2016,rank_totcost_hr,79
Big Stone,2016,rank_totcost_public,72
Big Stone,2016,rank_quality_premium,79
Big Stone,2017,rank_adj_supply_any,47
Big Stone,2017,rank_adj_supply_ccc,75
Big Stone,2017,rank_adj_supply_hr,
Big Stone,2017,rank_adj_supply_public,46
Big Stone,2017,rank_totcost_any,50
Big Stone,2017,rank_totcost_ccc,66
Big Stone,2017,rank_totcost_hr,
Big Stone,2017,rank_totcost_public,79
Big Stone,2017,rank_quality_premium,
Big Stone,2018,rank_adj_supply_any,26
Big Stone,2018,rank_adj_supply_ccc,76
Big Stone,2018,rank_adj_supply_hr,
Big Stone,2018,rank_adj_supply_public,34
Big Stone,2018,rank_totcost_any,14
Big Stone,2018,rank_totcost_ccc,29
Big Stone,2018,rank_totcost_hr,
Big Stone,2018,rank_totcost_public,60
Big Stone,2018,rank_quality_premium,
Big Stone,2019,rank_adj_supply_any,60
Big Stone,2019,rank_adj_supply_ccc,75
Big Stone,2019,rank_adj_supply_hr,58
Big Stone,2019,rank_adj_supply_public,65
Big Stone,2019,rank_totcost_any,17
Big Stone,2019,rank_totcost_ccc,2
Big Stone,2019,rank_totcost_hr,52
