year,ED_region,county,s_Price,s_Capacity,s_ShareCCC,s_ShareHighRated
2017,Headwaters,Hubbard,110.9,10.8,.036,.357
2017,Northwest,Marshall,90.90000000000001,11.3,.027,.189
2017,Southcentral,Faribault,98.40000000000001,12.9,.143,.2
2017,Southcentral,Waseca,99.3,12.2,.048,.095
2017,Southcentral,Sibley,104,10.3,0,.176
2017,Arrowhead,Lake,116,9.300000000000001,0,.143
2017,EastCentral,Isanti,130.1,17.2,.156,.222
2017,UpperMNvalley,Yellow Medicine,89.59999999999999,10.1,0,.211
2017,Westcentral,Grant,86.7,11.4,0,.208
2017,EastCentral,Pine,108.7,11.4,.02,.26
2017,UpperMNvalley,Lac qui Parle,101.4,10.1,.05,.1
2017,Southwest,Lincoln,86.7,10.6,0,.179
2017,Westcentral,Pope,102.9,12.3,.034,.069
2017,UpperMNvalley,Swift,86.8,11.5,.034,.138
2017,EastCentral,Kanabec,101.6,11.5,.059,.294
2017,Westcentral,Becker,109.1,12.1,.031,.347
2017,Headwaters,Mahnomen,77.90000000000001,14.3,0,.571
2017,Southwestcentral,Renville,97.8,13.6,.103,.103
2017,Arrowhead,Aitkin,100,11.5,0,.364
2017,UpperMNvalley,Big Stone,85.2,9.6,0,.105
2017,Northwest,Kittson,82,11,0,.25
2017,Southwest,Jackson,85.3,12.5,.059,.235
2017,Westcentral,Traverse,86.8,11.1,0,.167
2018,Southeast,Freeborn,101.6,12.3,.031,.138
2018,Metro,Washington,166.7,20.1,.123,.2
2018,Southwestcentral,Kandiyohi,106.9,13.1,.046,.193
2018,Southern,Olmsted,150.1,18,.084,.147
2018,Southern,Winona,116,14.1,.08,.134
2018,NorthCentral,Wadena,96.09999999999999,12.6,.079,.237
2018,Metro,Ramsey,176.8,25.8,.247,.299
2018,Metro,Dakota,181.7,22.6,.168,.154
2018,Metro,Anoka,159.6,18.5,.133,.192
2018,Northwest,Polk,103.5,13.7,.05,.18
2018,Southern,Wabasha,120.8,10.8,.029,.157
2018,NorthCentral,Todd,90.2,12.1,.017,.25
2018,Metro,Hennepin,201.2,33.7,.329,.254
2018,Northwest,Pennington,110.3,10.8,.031,.063
2018,Southern,Mower,105,13.1,.026,.158
2018,Metro,Scott,171.1,16.1,.075,.099
2018,Southeast,Dodge,127.2,11.4,.014,.072
2018,Central,Stearns,119.8,13.5,.071,.11
2018,Southeast,Goodhue,128.8,12.6,.068,.117
2018,Central,Wright,145.1,14.5,.048,.102
2018,Southwest,Lyon,104.4,13.5,.064,.174
2018,Southeast,Fillmore,99.59999999999999,16.1,.089,.156
2018,Southcentral,Le Sueur,118.9,11,.012,.14
2018,Southern,Rice,141.4,12.3,.053,.09
2018,EastCentral,Mille Lacs,111.6,17.1,.106,.17
2018,Southeast,Houston,103.6,13,.056,.185
2018,Headwaters,Beltrami,108.9,13,.033,.172
2018,Central,Sherburne,142.8,14.4,.074,.074
2018,Southcentral,Martin,94.59999999999999,11,.015,.118
2018,Southwestcentral,McLeod,114.4,13,.048,.143
2018,Westcentral,Clay,125,13.8,.064,.162
2018,NorthCentral,Morrison,101.5,11.7,.038,.219
2018,UpperMNvalley,Chippewa,100.5,12.7,.03,.152
2018,Northwest,Red Lake,79.40000000000001,21.2,.045,.227
2018,Southwest,Murray,90.40000000000001,12.4,.043,.087
2018,Southwest,Nobles,88.7,14,.039,.216
2018,Metro,Carver,173.4,26.2,.178,.141
2018,Westcentral,Stevens,96.2,11.8,.065,.194
2018,Southcentral,Blue Earth,118.5,20.5,.125,.146
2018,Southern,Steele,111.9,13.6,.032,.113
2018,Southcentral,Brown,105.6,13.3,.04,.152
2018,Central,Benton,126.7,12.3,.034,.074
2018,NorthCentral,Crow Wing,120,15.8,.119,.169
2018,Arrowhead,Saint Louis,124.5,18.8,.133,.221
2018,NorthCentral,Cass,97.5,14.2,.054,.429
2018,Westcentral,Douglas,112,12,.034,.121
2018,Arrowhead,Cook,131.2,17.7,.222,.444
2018,Southwestcentral,Meeker,102.4,15.6,.051,.179
2018,Southcentral,Nicollet,128.3,18.8,.176,.074
2018,Westcentral,Otter Tail,103.6,12,.014,.136
2018,Arrowhead,Itasca,97,13.6,.023,.375
2018,Southwest,Cottonwood,91.5,10.9,.024,.244
2018,Northwest,Roseau,92.2,10,0,.138
2018,Headwaters,Clearwater,101.4,10.2,0,.185
2018,Westcentral,Wilkin,88.8,10.5,0,.143
2018,Northwest,Norman,86.90000000000001,14.5,.05,.25
2018,EastCentral,Chisago,137.3,17,.084,.158
2018,Arrowhead,Koochiching,82,12.1,0,.227
2018,Southcentral,Watonwan,100.5,14.5,.111,.148
2018,Arrowhead,Carlton,103.4,19,.087,.362
2018,Headwaters,Lake of the Woods,83.09999999999999,12.1,0,.333
2018,Southwest,Pipestone,91.8,11,.026,.154
2018,Southwest,Rock,94.09999999999999,11,0,.053
2018,Southwest,Redwood,99.09999999999999,9.9,0,.122
2018,Headwaters,Hubbard,115,11,.019,.321
2018,Northwest,Marshall,95.09999999999999,11.5,.03,.182
2018,EastCentral,Kanabec,108.2,25.2,.063,.281
2018,Southcentral,Faribault,93.3,13,.083,.194
2018,Arrowhead,Lake,112.2,9.199999999999999,0,.143
2018,EastCentral,Isanti,134.7,18.9,.167,.238
2018,Westcentral,Pope,109,12,.032,.065
2018,UpperMNvalley,Yellow Medicine,102,9.699999999999999,.025,.2
2018,Southcentral,Sibley,105.8,10.3,0,.163
2018,Westcentral,Grant,89.5,11.9,0,.238
2018,EastCentral,Pine,114,12.1,.038,.245
2018,UpperMNvalley,Lac qui Parle,103.3,10,.05,.1
2018,Southwest,Lincoln,93.5,10.5,0,.16
2018,UpperMNvalley,Swift,95.40000000000001,13.3,.074,.111
2018,Arrowhead,Aitkin,102.7,11.5,0,.333
2018,Westcentral,Becker,108.7,12,.021,.385
2018,Headwaters,Mahnomen,79.7,14.7,0,.6
2018,Southwestcentral,Renville,99.5,12.4,.079,.105
2018,UpperMNvalley,Big Stone,89.5,9.699999999999999,0,.095
2018,Northwest,Kittson,84.40000000000001,10.4,0,.211
2018,Southwest,Jackson,91.59999999999999,12.8,.065,.258
2018,Westcentral,Traverse,85.40000000000001,11.4,0,.2
2018,Southcentral,Waseca,101.2,12.3,.048,.095
2019,Southeast,Freeborn,103.8,12.8,.031,.138
2019,Metro,Washington,166.7,21.1,.129,.201
2019,Southwestcentral,Kandiyohi,109.4,13.2,.048,.171
2019,Southern,Olmsted,150.7,19.8,.097,.159
2019,Southern,Winona,112.8,14.5,.057,.151
2019,NorthCentral,Wadena,99.7,12.1,.081,.216
2019,Metro,Ramsey,175.7,27.4,.251,.332
2019,Metro,Dakota,182.2,24.7,.179,.155
2019,Metro,Anoka,159.3,19.6,.142,.206
2019,Northwest,Polk,106.5,14.2,.061,.204
2019,Metro,Hennepin,199.6,35.4,.337,.278
2019,Northwest,Pennington,113.6,12.1,.033,.067
2019,Southern,Mower,108.1,13.5,.025,.162
2019,Metro,Scott,171.7,17.6,.083,.1
2019,Southeast,Dodge,127.9,11.9,.029,.114
2019,Central,Stearns,118.9,14.4,.073,.127
2019,Southeast,Goodhue,126,13.6,.071,.131
2019,Central,Wright,146.9,15.3,.056,.114
2019,Southwest,Lyon,105.7,13.8,.072,.162
2019,Southeast,Fillmore,99,17.6,.114,.182
2019,Southcentral,Le Sueur,115.9,11.2,.024,.12
2019,Southern,Rice,132.6,12.9,.053,.099
2019,EastCentral,Mille Lacs,105.6,19,.114,.205
2019,Central,Sherburne,146,14.6,.074,.074
2019,Southcentral,Martin,96.5,11.3,.014,.114
2019,Southwestcentral,McLeod,112.6,14.1,.084,.159
2019,Westcentral,Clay,125.5,14.5,.065,.165
2019,NorthCentral,Morrison,100.5,12.9,.04,.218
2019,UpperMNvalley,Chippewa,104.2,10.8,.034,.138
2019,Northwest,Red Lake,78.40000000000001,22,.048,.286
2019,Southwest,Murray,92.7,12.8,.042,.083
2019,Southwest,Nobles,87.8,14.8,.042,.25
2019,Metro,Carver,171.8,28.1,.179,.167
2019,Westcentral,Stevens,97.59999999999999,11.9,.063,.219
2019,Southcentral,Blue Earth,116.9,23.1,.139,.139
2019,Southern,Steele,112.7,13.8,.034,.126
2019,Southcentral,Brown,108.9,13.8,.054,.14
2019,Central,Benton,127.6,12.9,.036,.093
2019,Headwaters,Beltrami,110.8,14,.035,.217
2019,NorthCentral,Crow Wing,119.5,17.6,.136,.2
2019,Arrowhead,Saint Louis,120.9,19.9,.149,.245
2019,NorthCentral,Cass,98,13.7,.058,.423
2019,Westcentral,Douglas,115.8,12.5,.04,.095
2019,Arrowhead,Cook,133.6,13.5,.222,.333
2019,Southwestcentral,Meeker,99.90000000000001,17,.057,.2
2019,Southcentral,Nicollet,127.1,20.4,.152,.091
2019,Westcentral,Otter Tail,106,12.1,.021,.131
2019,Arrowhead,Itasca,99.90000000000001,15.6,.034,.382
2019,Southwest,Cottonwood,89.40000000000001,12,.026,.308
2019,Headwaters,Clearwater,103.4,10.1,0,.214
2019,Northwest,Norman,127.2,12.4,.053,.263
2019,EastCentral,Chisago,137.9,18.7,.096,.205
2019,Arrowhead,Carlton,100.1,20.3,.09,.388
2019,Westcentral,Wilkin,91,11.1,0,.15
2019,Headwaters,Lake of the Woods,98.40000000000001,10.9,0,.167
2019,Southwest,Pipestone,88.59999999999999,12.1,.026,.184
2019,Southwest,Rock,119.6,11.4,0,.049
2019,EastCentral,Isanti,140.1,18,.152,.217
2019,Southwest,Redwood,104.3,10.2,0,.089
2019,Northwest,Roseau,94.2,10.5,0,.105
2019,Northwest,Marshall,97.90000000000001,11.5,.031,.188
2019,Southcentral,Faribault,90.90000000000001,14.7,.088,.176
2019,Arrowhead,Lake,111.4,9.5,0,.143
2019,Westcentral,Pope,111,12.5,.034,.069
2019,UpperMNvalley,Yellow Medicine,108.6,13.3,.125,.2
2019,Southcentral,Sibley,104.9,10.7,0,.146
2019,Westcentral,Grant,90.59999999999999,12.1,0,.238
2019,EastCentral,Pine,112.5,11.3,.037,.222
2019,UpperMNvalley,Lac qui Parle,99.8,10.4,0,.111
2019,Arrowhead,Aitkin,100.4,11.8,0,.333
2019,Headwaters,Hubbard,116.2,11.1,.02,.333
2019,Southcentral,Watonwan,97.40000000000001,13.8,.074,.111
2019,Southern,Wabasha,121.5,11.3,.03,.167
2019,UpperMNvalley,Swift,96.2,13,.077,.115
2019,EastCentral,Kanabec,106.8,24.3,.061,.333
2019,Southeast,Houston,104.3,13.5,.059,.196
2019,Westcentral,Becker,111.5,12.6,.022,.38
2019,Southwest,Jackson,92.8,13,.034,.241
2019,Southwest,Lincoln,92.3,11.1,0,.182
2019,Headwaters,Mahnomen,87.59999999999999,14.3,0,.5649999999999999
2019,NorthCentral,Todd,88.2,12.6,.018,.25
2019,Southcentral,Waseca,100.3,15.4,.05,.125
2019,Arrowhead,Koochiching,88,12.2,0,.208
2019,Southwestcentral,Renville,102,14.9,.105,.105
2019,UpperMNvalley,Big Stone,91.5,10.3,0,.143
2019,Northwest,Kittson,84.5,10.8,0,.238
2019,Westcentral,Traverse,91.40000000000001,11.4,0,.273
2020,Westcentral,Clay,128.5,14.8,.076,.146
2020,Southern,Olmsted,158,19.4,.106,.151
2020,Central,Stearns,124.3,13.6,.077,.108
2020,Headwaters,Beltrami,111.6,13.4,.033,.23
2020,Southwestcentral,Meeker,105,16.2,.057,.171
2020,Southern,Wabasha,127.2,10.8,.028,.127
2020,Northwest,Polk,106.6,14.3,.053,.221
2020,Southeast,Houston,114,13.5,.085,.128
2020,Southwest,Lyon,105.7,14.1,.085,.208
2020,NorthCentral,Todd,103.5,11,.057,.226
2020,Northwest,Roseau,96.59999999999999,10.2,0,.175
2020,Southeast,Goodhue,139.5,13.1,.069,.098
2020,Northwest,Marshall,97.2,11.6,.069,.207
2020,Headwaters,Hubbard,119.1,11.1,.02,.392
2020,Arrowhead,Itasca,102.7,15.5,.035,.365
2020,NorthCentral,Crow Wing,125.1,17.4,.14,.178
2020,EastCentral,Kanabec,107.2,25.1,.063,.313
2020,Southern,Rice,133.5,12.7,.055,.102
2020,Southcentral,Brown,111.9,13.7,.053,.084
2020,Southcentral,Le Sueur,117.7,11.7,.039,.143
2020,Arrowhead,Saint Louis,131.1,19.7,.154,.242
2020,Westcentral,Douglas,119.9,12,.042,.085
2020,Westcentral,Pope,117.5,12,.036,.071
2020,Westcentral,Otter Tail,109.2,12,.027,.123
2020,Southwest,Nobles,95.7,15.5,.058,.25
2020,Northwest,Kittson,84.8,10.8,0,.238
2020,NorthCentral,Morrison,105.4,11.8,.031,.186
2020,NorthCentral,Wadena,95.5,13.2,.091,.303
2020,Arrowhead,Cook,140.4,14.6,.25,.375
2020,EastCentral,Mille Lacs,111.2,18.4,.109,.217
2020,EastCentral,Pine,115.1,13.2,.078,.255
2020,Headwaters,Clearwater,104.1,10.3,0,.167
2020,Arrowhead,Carlton,109.1,19.1,.088,.353
2020,Westcentral,Stevens,105.4,11.4,.077,.231
2020,Southwest,Rock,120.8,11.9,0,.057
2020,UpperMNvalley,Yellow Medicine,115.6,11.9,.083,.25
2020,Southern,Winona,118.4,12.6,.055,.136
2020,Southeast,Fillmore,105.3,16.6,.111,.133
2020,Southcentral,Martin,93,11.6,.016,.143
2020,Southeast,Freeborn,103.3,13.3,.034,.153
2020,Southcentral,Nicollet,128.6,18.9,.141,.099
2020,Southwestcentral,Renville,107,14.3,.108,.081
2020,UpperMNvalley,Big Stone,93.8,10.2,0,.136
2020,Southwest,Jackson,95.3,13,.033,.267
2020,Southwest,Pipestone,94.90000000000001,11.3,.023,.159
2020,Southcentral,Waseca,114,13.5,.048,.048
2020,Central,Benton,130.4,12.7,.035,.078
2020,NorthCentral,Cass,101.7,13.9,.078,.412
2020,Northwest,Red Lake,77.5,22.6,.05,.35
2020,Southern,Steele,113.3,14,.034,.137
2020,UpperMNvalley,Swift,102.2,11.6,.037,.111
2020,Southwest,Lincoln,89.40000000000001,11.4,0,.208
2020,Headwaters,Mahnomen,91,16.2,0,.696
2020,UpperMNvalley,Lac qui Parle,101.6,13.1,.067,.133
2020,Westcentral,Becker,117.5,12.2,.022,.366
2020,Southwest,Murray,91.3,12.7,.04,.08
2020,Arrowhead,Aitkin,119.1,12.1,.036,.25
2020,Southwest,Cottonwood,97.7,11,.026,.289
2020,Southwestcentral,Kandiyohi,114,13.5,.064,.174
2020,Southcentral,Blue Earth,122.7,24.2,.159,.143
2020,Southcentral,Faribault,92.7,14.1,.083,.167
2020,Southeast,Dodge,135.7,11.1,.029,.074
2020,Southwest,Redwood,104.7,10.3,.018,.109
2020,Southwestcentral,McLeod,114.4,13.4,.088,.147
2020,Northwest,Pennington,118.4,12.1,.038,.075
2020,Southern,Mower,117.9,12.3,.025,.099
2020,Southcentral,Watonwan,98.40000000000001,14.2,.08,.12
2020,Westcentral,Grant,98.8,11.1,0,.2
2020,UpperMNvalley,Chippewa,103.8,10.9,.036,.179
2020,Southcentral,Sibley,112,10.3,0,.163
2020,Westcentral,Wilkin,99.90000000000001,10.1,0,.2
2020,Arrowhead,Koochiching,88.8,12.1,0,.2
2020,Arrowhead,Lake,112,9.800000000000001,0,.077
2020,Northwest,Norman,92.2,11.9,.053,.211
2020,Headwaters,Lake of the Woods,87.2,11.8,0,.222
2020,Westcentral,Traverse,91.3,11.4,0,.273
2020,Metro,Hennepin,209.6,33,.328,.241
2020,Metro,Ramsey,184.7,25.8,.242,.317
2020,Metro,Scott,175.5,17.5,.092,.092
2020,Metro,Dakota,193.3,22.4,.178,.109
2020,Central,Wright,150.1,15.5,.059,.121
2020,Central,Sherburne,157.8,13.8,.072,.077
2020,Metro,Carver,187.3,27.3,.186,.149
2020,Metro,Anoka,171.1,18.6,.145,.165
2020,EastCentral,Chisago,153.4,15.5,.095,.167
2020,Metro,Washington,182.7,20.2,.137,.146
2020,EastCentral,Isanti,156.9,16.1,.143,.184
2021,Westcentral,Otter Tail,118.7,11.7,.02,.107
2021,EastCentral,Mille Lacs,118.3,19.3,.098,.235
2021,Southeast,Freeborn,110.4,13.6,.036,.161
2021,Southcentral,Nicollet,137.8,19.6,.155,.085
2021,Arrowhead,Saint Louis,138,21.6,.176,.302
2021,Southwest,Lyon,111.6,14.5,.087,.25
2021,Southwest,Murray,94.8,13.1,.045,.091
2021,Southern,Olmsted,174.3,21,.128,.176
2021,Southwestcentral,Kandiyohi,121.6,14.5,.075,.224
2021,UpperMNvalley,Chippewa,104.5,10.8,.036,.179
2021,Arrowhead,Carlton,120.9,18.7,.108,.369
2021,Northwest,Roseau,105.3,10.7,0,.235
2021,Northwest,Red Lake,80.3,24.3,.056,.333
2021,Westcentral,Pope,121,12.4,.042,.083
2021,Southern,Mower,123.1,13.5,.039,.132
2021,Southeast,Dodge,141,12.4,.047,.125
2021,Southwest,Lincoln,92.59999999999999,11.7,0,.261
2021,Central,Benton,136.5,12.6,.045,.075
2021,Southern,Steele,119.8,14.8,.037,.148
2021,Southern,Winona,126.2,13.6,.051,.128
2021,Southcentral,Blue Earth,134.8,24.5,.167,.136
2021,Northwest,Polk,113.2,14.3,.043,.237
2021,Westcentral,Stevens,103.2,12.5,.091,.227
2021,NorthCentral,Crow Wing,133.1,17.4,.148,.213
2021,Central,Stearns,132.6,14.5,.079,.139
2021,Northwest,Marshall,98.7,12.4,.077,.269
2021,Southcentral,Martin,105,11.7,.016,.129
2021,Headwaters,Beltrami,122.5,14.4,.055,.255
2021,Southwest,Nobles,98.59999999999999,16.3,.063,.271
2021,Southcentral,Brown,118.5,14.8,.08,.092
2021,Southeast,Houston,117.3,13.2,.083,.125
2021,Southeast,Goodhue,141,13.8,.076,.098
2021,Westcentral,Wilkin,103.5,10.7,0,.217
2021,Southcentral,Waseca,123,13.8,.05,.05
2021,UpperMNvalley,Yellow Medicine,107.8,11.6,.063,.25
2021,Westcentral,Clay,136.4,15.5,.086,.212
2021,Southwestcentral,Renville,113.9,14.6,.118,.147
2021,Southwestcentral,Meeker,111.7,16,.053,.237
2021,Southwest,Pipestone,91.09999999999999,12.4,.026,.231
2021,Westcentral,Douglas,129.9,12,.041,.098
2021,Southcentral,Le Sueur,128.4,11.6,.039,.132
2021,EastCentral,Pine,115,14.2,.095,.262
2021,Southeast,Fillmore,108.6,16.6,.122,.244
2021,Southwest,Cottonwood,105.6,10.4,0,.242
2021,Southcentral,Sibley,121.9,11,.025,.175
2021,Westcentral,Becker,134.3,12.8,.065,.348
2021,Arrowhead,Itasca,111.7,16.7,.049,.354
2021,Southern,Rice,143.2,14.3,.081,.144
2021,Northwest,Pennington,126,12.6,.047,.07
2021,Arrowhead,Koochiching,91.3,12.5,0,.238
2021,Headwaters,Hubbard,126.6,11.5,.019,.404
2021,Headwaters,Mahnomen,90,14,.045,.6820000000000001
2021,NorthCentral,Cass,106,14.4,.075,.396
2021,Southwest,Redwood,109.6,10.3,0,.154
2021,NorthCentral,Todd,108,10.2,.061,.224
2021,NorthCentral,Morrison,114.8,11.5,.032,.183
2021,Southcentral,Faribault,103.5,13.8,.086,.143
2021,NorthCentral,Wadena,96.7,14,.086,.343
2021,Southwest,Rock,102.6,11.9,0,.057
2021,Southwestcentral,McLeod,117.5,14.6,.105,.189
2021,Arrowhead,Aitkin,149.3,12.8,.04,.28
2021,Southwest,Jackson,101.1,13.4,.036,.25
2021,Westcentral,Grant,103.1,11.3,0,.2
2021,Southcentral,Watonwan,91.7,16.5,.095,.143
2021,Arrowhead,Cook,142.1,16.5,.125,.75
2021,Headwaters,Clearwater,109.4,10.4,0,.28
2021,EastCentral,Kanabec,120.3,25,.065,.29
2021,UpperMNvalley,Swift,102.1,13.5,.065,.161
2021,Southern,Wabasha,134.7,10.7,.028,.127
2021,Westcentral,Traverse,91.59999999999999,11.5,0,.3
2021,UpperMNvalley,Lac qui Parle,105.2,13.3,.067,.2
2021,Northwest,Norman,96.59999999999999,11.6,.05,.2
2021,Northwest,Kittson,89.5,11.8,.048,.238
2021,UpperMNvalley,Big Stone,100.6,10.5,0,.15
2021,Arrowhead,Lake,123.7,9.1,0,.143
2021,Headwaters,Lake of the Woods,106.3,10.7,0,.571
2021,Central,Wright,157.5,16.8,.064,.121
2021,Metro,Anoka,180.5,20.3,.161,.2
2021,Central,Sherburne,167.8,14.5,.077,.107
2021,Metro,Dakota,206,24.4,.201,.162
2021,Metro,Hennepin,225.8,35.8,.361,.309
2021,EastCentral,Chisago,157.6,16.5,.099,.235
2021,Metro,Ramsey,198.8,27.7,.262,.358
2021,Metro,Carver,203,29.3,.204,.129
2021,Metro,Scott,191.1,19.8,.123,.123
2021,EastCentral,Isanti,167.8,16.8,.174,.217
2021,Metro,Washington,187.2,22.2,.15,.192
2022,Southeast,Freeborn,121.5,14,.073,.164
2022,Metro,Washington,192,23.8,.179,.21
2022,Southwestcentral,Kandiyohi,125,15.5,.107,.262
2022,Southern,Olmsted,175.1,20.7,.159,.182
2022,Southern,Winona,131.7,15.5,.101,.152
2022,Metro,Dakota,207.8,25.4,.223,.167
2022,Metro,Anoka,183.1,21.8,.189,.218
2022,Northwest,Polk,118.8,15,.067,.258
2022,Metro,Hennepin,228.6,37.7,.392,.316
2022,Southern,Mower,128,15.4,.077,.115
2022,Metro,Scott,194.6,21.7,.148,.161
2022,Southeast,Dodge,140.7,14.5,.052,.155
2022,Southeast,Goodhue,146.5,16.1,.102,.122
2022,Central,Wright,162.1,17.9,.101,.141
2022,Northwest,Pennington,125.8,13.7,.047,.116
2022,Southwest,Lyon,120.9,15.8,.131,.242
2022,Metro,Ramsey,201.1,28.8,.298,.376
2022,Southeast,Fillmore,118.7,18.9,.152,.212
2022,Southern,Rice,146.5,16.4,.124,.14
2022,EastCentral,Mille Lacs,123.7,22.4,.111,.289
2022,Southcentral,Le Sueur,129.4,13,.053,.171
2022,Central,Sherburne,170.1,15.3,.091,.102
2022,Westcentral,Clay,138.9,16.1,.092,.242
2022,NorthCentral,Morrison,123.4,12.7,.043,.17
2022,Central,Stearns,136.4,15.4,.097,.146
2022,UpperMNvalley,Chippewa,112.6,10.9,.074,.222
2022,Northwest,Red Lake,97.40000000000001,15.1,.059,.294
2022,Southwest,Nobles,113,17.5,.085,.234
2022,Metro,Carver,197.5,31.4,.252,.159
2022,Westcentral,Stevens,118.6,13.9,.1,.2
2022,Southcentral,Blue Earth,142.2,22,.195,.102
2022,Southcentral,Nicollet,139.5,21,.179,.09
2022,Southern,Steele,121.8,15.1,.064,.128
2022,Southcentral,Brown,126.7,15.7,.098,.073
2022,Central,Benton,137.1,12.7,.067,.067
2022,NorthCentral,Crow Wing,133.9,20.2,.188,.26
2022,NorthCentral,Cass,110.1,14.3,.098,.333
2022,Southcentral,Martin,112.3,13.7,.05,.133
2022,Southwestcentral,McLeod,120.9,15.2,.125,.188
2022,Arrowhead,Saint Louis,142.1,21,.218,.305
2022,Westcentral,Douglas,133.3,13.2,.086,.129
2022,Southwestcentral,Meeker,117.1,17.3,.081,.216
2022,Westcentral,Otter Tail,123.5,13,.053,.125
2022,Arrowhead,Itasca,116,16,.082,.329
2022,Arrowhead,Carlton,136.1,20.6,.176,.353
2022,Westcentral,Wilkin,124.3,15.4,0,.238
2022,EastCentral,Chisago,162.4,16.1,.117,.234
2022,Southern,Wabasha,133.8,13.4,.059,.162
2022,Southwest,Cottonwood,110.3,11.5,0,.267
2022,Southwest,Murray,110.2,14.4,.05,.05
2022,Southwest,Redwood,115.7,12,.018,.164
2022,Southwest,Pipestone,103.9,13.1,.073,.22
2022,Northwest,Roseau,111.4,10.3,0,.22
2022,Westcentral,Pope,130.3,14.3,.08,.12
2022,EastCentral,Isanti,167.8,19.1,.227,.341
2022,Northwest,Marshall,111.9,12.6,.048,.238
2022,Southcentral,Faribault,109.5,15.6,.059,.176
2022,Arrowhead,Lake,126.8,12.6,.067,.2
2022,Southwest,Rock,110.6,13.3,.03,.091
2022,Westcentral,Grant,124,11.7,0,.105
2022,NorthCentral,Wadena,112.4,14.6,.091,.303
2022,Southcentral,Sibley,120.9,12.7,.024,.214
2022,EastCentral,Pine,115.2,14.8,.14,.279
2022,UpperMNvalley,Lac qui Parle,117.3,12.7,.143,.214
2022,Headwaters,Hubbard,129.5,11.7,.038,.385
2022,Southcentral,Watonwan,92.40000000000001,17.7,.105,.158
2022,UpperMNvalley,Yellow Medicine,113.9,12.7,.063,.25
2022,Southeast,Houston,130.8,17.8,.163,.102
2022,Headwaters,Beltrami,130.9,13.9,.074,.222
2022,,RichlandCounty,0,22,0,1
2022,EastCentral,Kanabec,147.2,25.4,.118,.382
2022,Westcentral,Becker,129,15.2,.101,.36
2022,Southwest,Lincoln,107.8,15.1,0,.3
2022,Arrowhead,Aitkin,116.1,12.3,.04,.24
2022,NorthCentral,Todd,108.1,12.1,.061,.265
2022,Arrowhead,Koochiching,99.5,13.3,0,.2
2022,Headwaters,Mahnomen,97.8,15.7,.056,.778
2022,Headwaters,Lake of the Woods,108.7,10.2,0,.375
2022,Southcentral,Waseca,131.2,14.6,.1,.05
2022,Headwaters,Clearwater,108.9,10.5,0,.348
2022,UpperMNvalley,Big Stone,108.4,12.3,0,.167
2022,Northwest,Kittson,100.1,10.8,.053,.158
2022,Southwestcentral,Renville,125.2,17.6,.111,.167
2022,Arrowhead,Cook,186.5,23.6,.125,.625
2022,Westcentral,Traverse,112.6,14.4,0,.3
2022,UpperMNvalley,Swift,101.7,14.9,.069,.172
2022,Southwest,Jackson,109.5,14.9,.077,.231
2022,Northwest,Norman,100.9,13.9,.053,.316
